Company,Year,Revenue,NetIncome,Assets,Liabilities,CashFlow
Meta,2012,220977.45,26608.61,598512.78,423970.08,31416.12
Meta,2012,219334.52,24417.99,752664.63,228898.95,30274.9
Meta,2012,216588.47,62122.14,473162.33,246127.63,71661.63
Meta,2012,233563.84,30242.97,609055.5,405237.17,24834.55
Meta,2012,208338.88,34275.23,367441.7,232286.41,31088.53
Meta,2012,226789.37,22546.89,588964.54,210865.05,18298.0
Meta,2013,217769.12,62840.46,388624.77,254253.53,52406.63
Meta,2013,220355.82,39051.25,535407.77,415364.07,49689.51
Meta,2013,250811.29,50294.05,604435.3,288974.03,64051.67
Meta,2013,242796.56,47289.03,476804.43,154174.19,60179.75
Meta,2013,229680.26,36897.5,397181.46,285359.85,30027.78
Meta,2013,253277.95,21546.67,829011.19,551198.2,19011.39
Meta,2013,241114.2,30902.18,447620.36,326579.83,30956.61
Meta,2013,233526.99,21594.63,529202.84,389391.91,21196.52
Meta,2013,258612.61,74112.48,462864.16,179894.76,91257.45
Meta,2013,233264.7,11918.31,477666.3,286033.51,14297.6
Meta,2013,221500.12,17196.24,740737.46,500423.1,18827.99
Meta,2013,250338.58,39356.63,755249.33,366976.78,36288.67
Meta,2013,248516.4,38499.68,860551.2,408540.31,48542.85
Meta,2013,257767.1,28473.79,798160.96,412279.87,35841.73
Meta,2013,235866.58,55682.42,574083.88,237613.53,50096.09
Meta,2013,234746.55,56074.77,636196.72,409910.86,52775.51
Meta,2013,237286.78,14497.94,743909.45,591367.9,14547.81
Meta,2013,215947.19,19963.92,605743.47,367104.56,23835.57
Meta,2013,226965.54,54677.81,652745.63,301181.57,58655.3
Meta,2013,222129.93,36238.53,724675.49,370016.18,44203.15
Meta,2014,237246.02,23242.8,631599.31,349269.15,23227.01
Meta,2014,216338.13,33354.4,355989.75,124377.31,33619.84
Meta,2014,224590.3,63196.59,505645.21,343297.23,67312.18
Meta,2014,242303.13,27871.89,819907.74,463284.15,33882.79
Meta,2014,227240.94,17055.08,647051.16,196625.79,17697.14
Meta,2014,219588.84,45420.61,759522.62,404219.04,54902.12
Meta,2014,233582.24,40633.97,785034.17,584837.06,48472.27
Meta,2014,224184.88,41754.91,436666.07,227921.5,43513.06
Meta,2014,247969.86,67945.5,577581.34,178387.28,83633.23
Meta,2014,218765.93,44949.94,339074.46,169453.56,58119.38
Meta,2014,215496.84,33600.98,455624.95,342877.85,41486.12
Meta,2014,221583.43,15576.64,610302.1,285733.9,17695.72
Meta,2014,212450.38,17707.7,610315.66,247901.26,21759.11
Meta,2014,213626.39,22189.48,747077.22,385893.81,25550.8
Meta,2014,219138.42,44368.34,646943.09,295807.17,53883.06
Meta,2014,237830.85,35027.91,621995.4,365969.92,30921.5
Meta,2014,228915.21,31099.88,526918.28,358597.03,32383.35
Meta,2014,252797.9,31200.09,589374.83,408718.72,33478.08
Meta,2014,235325.69,14904.36,540590.02,235354.98,19370.72
Meta,2014,224722.41,60927.67,641013.36,301569.99,65300.28
Meta,2015,251263.74,68052.79,457497.93,214926.38,65848.67
Meta,2015,215375.97,42980.31,691279.35,339271.05,50287.73
Meta,2015,241697.96,34783.28,430734.66,281985.59,42688.91
Meta,2015,244311.66,13307.56,472123.93,158038.76,14441.28
Meta,2015,247485.78,19215.98,786182.06,454220.21,22002.0
Meta,2015,257145.44,18236.82,849209.45,308306.64,18172.61
Meta,2015,251753.76,69625.92,632592.58,377690.87,80353.44
Meta,2015,250914.19,20167.93,782887.06,423258.56,20678.41
Meta,2015,232538.24,41229.7,788328.15,452580.68,52633.38
Meta,2015,221589.33,51194.67,692351.23,442803.21,56491.33
Meta,2015,238871.5,63356.52,750843.17,271162.78,77566.99
Meta,2015,232096.39,26325.35,751884.86,387981.91,31700.52
Meta,2015,225324.83,11487.58,561265.75,196507.07,13523.05
Meta,2015,225894.34,36348.98,378162.29,167650.55,43282.37
Meta,2015,220299.33,46657.17,734665.59,470126.01,56245.72
Meta,2015,218383.96,24608.15,718281.81,472308.22,27555.64
Meta,2015,243318.94,37361.66,386661.35,267655.02,42568.25
Meta,2015,234736.24,64538.36,509922.07,228017.2,79795.11
Meta,2015,249306.48,44562.28,439145.76,178967.59,50271.33
Meta,2015,230791.77,59802.37,784671.24,551481.43,59130.95
Meta,2016,255656.64,35244.93,468925.46,148507.1,34993.23
Meta,2016,260958.99,28639.37,499221.41,391844.07,23269.55
Meta,2016,255522.59,33305.45,402441.92,305413.68,28969.79
Meta,2016,244721.4,29002.8,398990.25,129656.37,24877.98
Meta,2016,222546.36,53442.18,549941.52,259267.76,53933.02
Meta,2016,262130.83,72790.57,768397.98,570413.47,69866.14
Meta,2016,236843.56,48180.62,650668.91,351914.23,48196.47
Meta,2016,264772.64,67591.4,627500.66,416438.45,63183.14
Meta,2016,223875.83,30918.99,516245.48,159142.25,37331.46
Meta,2016,235831.95,46011.89,388633.7,150594.94,57277.75
Meta,2016,247348.19,71130.17,865100.31,420378.25,67531.09
Meta,2016,258872.48,77571.88,714302.29,498276.11,92378.25
Meta,2016,235654.07,45614.99,746107.63,480535.8,36974.69
Meta,2016,234793.96,20220.2,461591.87,347460.85,16549.16
Meta,2016,229397.82,29223.52,627120.44,355609.18,26568.12
Meta,2016,226833.27,24770.08,568230.79,247515.02,31552.16
Meta,2016,240663.43,15570.68,712010.66,330673.87,17544.18
Meta,2016,232157.79,44733.54,706759.13,539967.07,41627.4
Meta,2016,234708.62,38977.26,787294.79,591017.03,32933.42
Meta,2016,225341.84,39181.83,386064.33,182527.52,34252.47
Meta,2017,242740.05,69757.14,848004.48,413504.43,76698.42
Meta,2017,252665.33,20052.92,727456.05,366944.71,18109.25
Meta,2017,232226.2,16021.3,671322.81,286232.8,15311.6
Meta,2017,219531.69,58431.6,545950.84,319967.28,63381.71
Meta,2017,232575.0,22823.16,695461.01,252819.64,19443.89
Meta,2017,246079.83,25151.64,520100.91,279613.39,25772.27
Meta,2017,246009.25,50642.96,686068.72,450765.78,47923.76
Meta,2017,228601.78,36461.86,483475.48,383139.3,44010.41
Meta,2017,221495.47,11384.54,351195.8,148215.77,9758.21
Meta,2017,238111.43,62980.19,708024.43,288735.57,62958.12
Meta,2017,236964.71,59845.78,753131.49,568508.2,63114.72
Meta,2017,245364.58,19126.19,645450.64,273894.34,19429.5
Meta,2017,242650.37,27721.95,389301.0,118782.33,22484.71
Meta,2017,214451.06,16638.99,424393.8,174260.66,21520.84
Meta,2017,227865.94,18652.01,590429.17,430410.3,21245.2
Meta,2017,227418.69,43301.44,666271.24,442438.91,49072.19
Meta,2017,253320.75,67769.98,673294.42,346698.27,75955.59
Meta,2017,250950.23,12902.11,874309.09,342245.57,13355.29
Meta,2017,253375.71,26923.73,621680.21,227715.92,26857.45
Meta,2017,222057.95,31289.51,498948.33,397454.95,40595.21
Meta,2018,216052.9,50014.56,346438.87,109161.5,42645.76
Meta,2018,253833.81,72397.44,479201.59,182497.3,66625.01
Meta,2018,233851.32,44999.11,454416.81,308236.1,42964.1
Meta,2018,251908.38,53953.91,597703.61,415377.71,65227.97
Meta,2018,223855.81,30204.56,754821.7,288621.57,24800.21
Meta,2018,231120.38,57850.0,703377.01,534401.45,61702.83
Meta,2018,215399.09,42470.72,658430.04,228254.03,37643.02
Meta,2018,211500.9,41964.56,692341.61,439866.54,54177.09
Meta,2018,213754.48,58942.86,668653.21,305655.26,75845.5
Meta,2018,223742.83,60931.03,729736.6,495366.23,65911.24
Meta,2018,216284.57,39578.55,478765.9,333273.02,46665.66
Meta,2018,251396.81,13501.9,783907.14,603005.69,16130.05
Meta,2018,216737.2,15240.91,334141.68,205287.5,16991.12
Meta,2018,254785.46,38093.18,551307.99,337517.62,46199.57
Meta,2018,252558.68,63336.93,594358.45,366990.86,77787.23
Meta,2018,232743.81,24245.31,428119.88,128469.73,28103.2
Meta,2018,215889.06,23955.0,452450.07,262506.98,23930.53
Meta,2018,240918.4,15397.01,421096.07,231436.82,14911.74
Meta,2018,224092.6,14959.75,737586.97,476414.28,12877.49
Meta,2018,213843.85,62809.82,612094.9,311389.84,72285.65
Meta,2019,235499.04,57695.04,578327.85,297804.94,46474.16
Meta,2019,242779.37,48756.64,462812.22,351645.52,61309.82
Meta,2019,245457.85,65908.9,858014.79,362376.62,80483.0
Meta,2019,238351.57,25678.83,404452.84,319400.56,24343.84
Meta,2019,240398.63,12267.97,370706.61,197562.77,11278.65
Meta,2019,232655.32,44528.15,385037.95,146820.42,44262.08
Meta,2019,211089.72,52361.98,492290.87,170685.09,54570.16
Meta,2019,207036.7,17025.52,409771.1,299036.14,21491.42
Meta,2019,238489.69,31842.98,487685.86,280213.49,36967.36
Meta,2019,245636.99,20361.51,392671.36,254128.25,24761.89
Meta,2019,239348.96,52564.83,815708.8,453128.18,66069.13
Meta,2019,244543.79,64018.96,518314.76,206345.16,68760.21
Meta,2019,222526.54,59957.46,378309.22,162245.49,70503.94
Meta,2019,207214.12,26977.44,471269.31,288085.47,23714.95
Meta,2019,239958.65,38845.84,800032.57,427165.36,36418.76
Meta,2019,209217.5,10656.76,536499.58,189694.63,10612.68
Meta,2019,228354.09,27156.2,422557.5,290449.46,34580.59
Meta,2019,207447.37,18441.57,709475.26,226246.06,23767.79
Meta,2019,203350.3,54582.71,430014.78,330807.97,52316.03
Meta,2019,231135.54,16181.37,458725.36,315070.78,17222.53
Meta,2020,262476.08,41258.05,850324.01,445976.0,53207.38
Meta,2020,263949.13,34916.29,863601.24,625079.49,31611.12
Meta,2020,248437.9,16936.16,788398.15,305325.27,14148.59
Meta,2020,238079.73,46242.35,764196.39,601515.23,47155.47
Meta,2020,222373.05,52764.43,584918.16,306465.34,50370.74
Meta,2020,242803.19,32698.28,731814.58,418559.04,40494.33
Meta,2020,244705.22,26811.28,783591.09,453393.26,24221.86
Meta,2020,248401.72,34634.45,792106.2,417162.62,40287.51
Meta,2020,223995.12,33376.64,776475.25,546817.28,29370.45
Meta,2020,232418.99,30784.81,650943.09,441663.18,36164.87
Meta,2020,243148.76,61444.94,577273.13,208938.4,66497.0
Meta,2020,263600.9,65438.5,700493.36,436689.55,82798.1
Meta,2020,239379.81,31801.26,826933.5,605085.08,30577.6
Meta,2020,241017.99,37061.22,433396.47,337576.7,37141.14
Meta,2020,260042.69,25312.31,675003.63,210588.1,29921.94
Meta,2020,246432.73,50863.07,395140.53,160237.06,42580.81
Meta,2020,232934.43,48184.76,613170.07,371626.99,51780.58
Meta,2020,232200.09,25803.67,411950.68,298472.86,28596.65
Meta,2020,228200.62,21519.85,740755.47,497317.62,24310.97
Meta,2020,238386.91,27532.23,824556.84,576051.73,26180.11
Meta,2021,266877.23,63979.28,558883.92,286861.94,57132.0
Meta,2021,231762.25,53465.35,471641.68,334879.59,69387.57
Meta,2021,230120.6,38719.81,714323.12,496079.87,45689.32
Meta,2021,243106.73,39739.03,653941.71,514632.7,38299.43
Meta,2021,270480.65,31737.99,940771.97,597514.24,32745.85
Meta,2021,255712.41,30208.02,523787.94,186875.63,25889.03
Meta,2021,243043.64,58503.98,660092.52,231885.41,71732.79
Meta,2021,255139.2,74044.94,724689.96,280880.72,76776.58
Meta,2021,257386.23,14688.05,393754.74,143602.94,13598.67
Meta,2021,246947.34,42440.4,438592.11,279249.75,46602.49
Meta,2021,240506.84,12846.67,398109.97,197401.79,11266.36
Meta,2021,244433.34,50608.86,634176.14,263555.96,49187.32
Meta,2021,255742.96,67826.55,768872.52,443408.79,66547.78
Meta,2021,243872.25,65809.98,384949.22,305646.34,74509.25
Meta,2021,258942.43,15406.93,702008.08,380761.48,13140.41
Meta,2021,239718.16,65342.04,623261.66,315811.85,54648.23
Meta,2021,260515.01,58801.55,710707.66,394536.09,59794.84
Meta,2021,254753.18,27602.22,861707.24,512196.42,26376.57
Meta,2021,247907.12,62329.11,451992.23,201777.38,71039.85
Meta,2021,241509.26,59924.59,425275.35,289758.42,49987.64
Meta,2022,230042.05,63159.4,612528.0,291510.31,57872.79
Meta,2022,259230.53,45948.75,902950.62,714782.92,51348.3
Meta,2022,250825.27,43338.9,718603.89,252077.1,41786.33
Meta,2022,233069.59,15928.02,440892.73,239240.13,18992.37
Meta,2022,252884.15,33853.39,420977.76,242124.42,31674.39
Meta,2022,259136.26,76263.01,446395.54,181264.58,79050.21
Meta,2022,276219.64,67108.24,910546.55,425095.42,86973.57
Meta,2022,234400.82,14824.26,752709.13,574793.11,12530.84
Meta,2022,234912.55,13693.88,401469.11,162478.53,17597.17
Meta,2022,261692.69,64020.04,798759.04,453325.21,76743.67
Meta,2022,258212.41,33215.55,677089.8,383743.55,40248.16
Meta,2022,276853.04,42292.25,837973.63,293191.47,50260.77
Meta,2022,247373.92,14804.72,550776.15,333396.58,12726.51
Meta,2022,274066.38,19025.17,920866.71,601849.71,18356.55
Meta,2022,248307.77,58402.57,671161.54,426738.91,58086.16
Meta,2022,252996.09,75257.96,487737.44,248223.29,71187.37
Meta,2022,266390.1,64200.86,555394.31,189220.15,51727.68
Meta,2022,250080.45,38158.38,869474.66,465082.9,35418.95
Meta,2022,272481.83,47075.87,735251.7,255745.8,46673.75
Meta,2022,275041.55,54286.7,602066.98,368966.87,68140.96
Meta,2023,276361.24,48716.73,944431.72,364737.71,56503.22
Meta,2023,295091.04,64896.06,649920.09,296974.28,74118.11
Meta,2023,273146.15,42314.08,512517.58,155883.46,54374.8
Meta,2023,285036.73,83326.9,507549.8,301323.89,75034.79
Meta,2023,304750.12,74945.9,525759.26,397490.94,67250.07
Meta,2023,295008.32,87442.95,963141.13,749595.37,84933.28
Meta,2023,267097.01,25931.57,668006.9,465343.52,22692.12
Meta,2023,297580.19,38951.58,649440.24,409770.08,40256.45
Meta,2023,305958.05,27224.03,942319.15,312960.8,24420.69
Meta,2023,297383.16,78429.28,596360.08,276470.03,83806.42
Meta,2023,272927.74,68993.15,831685.41,309924.12,71195.05
Meta,2023,303911.44,40825.15,840683.98,273311.88,45085.02
Meta,2023,269686.66,69483.64,596249.94,262813.22,84800.93
Meta,2023,264047.81,39383.31,591468.97,261665.98,49460.6
Meta,2023,302596.78,19965.57,886419.4,499629.91,24965.63
Meta,2023,278504.08,53901.82,696680.91,379538.14,55413.91
Meta,2023,272600.81,65131.82,654970.34,510390.97,60598.92
Meta,2023,298846.06,85224.7,844812.9,621475.17,103440.67
Meta,2023,281098.94,56228.5,509498.21,289274.2,51460.94
Meta,2023,302201.18,55005.03,701848.56,304882.0,71470.74
Meta,2024,291425.32,17744.94,563766.6,442859.09,22884.21
Meta,2024,326675.11,88210.99,629804.61,495039.68,76866.39
Meta,2024,293203.15,22885.35,775890.56,535742.5,22503.94
Meta,2024,346195.39,54908.33,623462.27,332295.02,62569.06
Meta,2024,337391.04,55565.63,906641.82,393185.49,62397.88
Meta,2024,346683.5,21585.69,1134716.36,659430.48,19989.41
Meta,2024,344804.88,58905.97,745944.16,291476.8,54324.63
Meta,2024,337428.71,68701.33,1122453.66,466923.02,59122.26
Meta,2024,287459.05,50870.34,1005133.31,650806.36,48540.34
Meta,2024,340088.66,83468.15,520618.04,368821.56,79316.73
Meta,2024,296137.42,31563.13,721734.16,369841.1,29809.6
Meta,2024,297500.04,71565.92,1035365.45,713258.9,67842.24
Meta,2024,301887.43,31522.02,535364.2,308190.58,34759.34
Meta,2024,329731.87,72558.6,687381.02,319739.06,82771.75
Meta,2024,308211.82,31793.84,693067.38,302206.54,26838.97
Meta,2024,337264.91,88794.38,654125.5,217422.22,103837.37
Meta,2024,299875.96,44489.26,488279.18,201725.12,53229.23
Meta,2024,335709.03,34165.51,729102.17,267667.41,28599.48
Meta,2024,347058.21,74235.23,896865.42,612334.19,90569.84
Meta,2024,335849.15,18181.15,629252.28,394826.01,17960.79
Tesla,2000,319611.93,92411.71,608187.29,445180.03,88777.72
Tesla,2000,338743.54,30291.18,857928.86,597480.76,30785.57
Tesla,2000,307966.25,91339.39,723910.49,435820.21,75562.32
Tesla,2000,330046.81,69983.79,761761.3,234687.05,76690.64
Tesla,2000,281087.44,14138.95,767986.29,302977.14,12667.71
Tesla,2000,318895.84,20225.74,678231.22,254144.06,22047.84
Tesla,2000,319397.12,73552.04,642135.91,221296.01,61735.3
Tesla,2000,305491.44,87511.41,591265.86,253281.03,74423.59
Tesla,2000,316080.55,69527.68,880556.94,643304.19,72532.17
Tesla,2000,288275.91,35270.93,814339.07,493946.31,37581.23
Tesla,2000,320648.28,67126.98,1046163.05,620383.25,79834.17
Tesla,2000,295018.84,64770.1,974856.78,480473.92,77047.41
Tesla,2000,323116.75,20964.32,860465.26,314151.29,26911.04
Tesla,2000,328228.87,25415.07,572268.34,341779.79,24714.75
Tesla,2000,282400.5,52359.98,642656.04,225275.52,62882.25
Tesla,2000,334347.33,79958.66,1051470.39,429257.83,74504.39
Tesla,2000,292647.48,70605.84,993782.3,654324.76,87603.03
Tesla,2000,318035.79,46724.22,747868.54,252525.83,38114.28
Tesla,2000,321386.68,51295.64,837029.15,484498.11,48150.59
Tesla,2000,308427.1,51720.16,702243.61,498830.11,53043.26
Tesla,2001,330241.81,90446.64,1067495.83,795509.75,84567.83
Tesla,2001,295163.65,34022.54,607274.04,458297.67,38262.48
Tesla,2001,298045.69,24989.54,539865.73,332131.27,29180.46
Tesla,2001,346033.24,98674.54,658642.82,299607.56,90796.51
Tesla,2001,315136.1,87817.8,835181.62,558816.64,91774.84
Tesla,2001,294785.86,19470.27,759322.99,500693.41,17672.49
Tesla,2001,337537.04,85284.28,784366.87,528043.32,85456.13
Tesla,2001,334850.09,80698.62,1166568.56,551435.01,81144.11
Tesla,2001,303222.09,30630.97,875338.49,663964.2,30548.34
Tesla,2001,304099.52,36879.63,732911.3,326383.85,33810.86
Tesla,2001,338405.26,17583.95,872564.77,608075.91,16407.84
Tesla,2001,330220.03,71732.06,927934.61,485240.03,69816.02
Tesla,2001,344570.07,82562.95,738244.94,259500.18,69014.68
Tesla,2001,298821.2,58484.49,479107.3,224444.25,68812.84
Tesla,2001,311162.73,74936.39,930667.22,393591.8,87256.77
Tesla,2001,339132.66,50654.03,651419.91,365209.06,63859.48
Tesla,2001,332460.77,30995.53,952670.94,489293.24,33963.79
Tesla,2001,338286.79,60464.31,1058150.24,699519.62,66966.44
Tesla,2001,302307.46,78293.79,1019323.68,375603.0,81748.15
Tesla,2001,308975.4,73731.06,909394.72,336878.51,91316.92
Tesla,2002,304709.88,75968.67,735557.68,341398.91,66785.55
Tesla,2002,303884.37,65478.77,790360.94,285354.06,56072.67
Tesla,2002,297995.07,70309.5,871267.32,286834.7,75943.76
Tesla,2002,298759.2,82438.55,990158.16,642728.0,104127.68
Tesla,2002,343670.44,88369.58,907089.16,410938.24,80319.07
Tesla,2002,313745.99,64984.28,578959.57,248558.99,67195.72
Tesla,2002,307927.98,60711.36,1030435.44,694559.53,68798.93
Tesla,2002,329535.96,56675.89,617262.93,461314.68,52383.71
Tesla,2002,299169.07,71053.79,553831.08,269133.11,57847.91
Tesla,2002,301996.76,28176.57,485858.5,305278.73,34333.26
Tesla,2002,316595.69,85051.57,609982.75,282236.1,74451.47
Tesla,2002,331874.14,51429.67,904876.98,616074.14,55176.4
Tesla,2002,332311.1,94314.07,697231.44,334379.62,109296.02
Tesla,2002,331302.31,31352.21,746190.41,398405.24,31656.16
Tesla,2002,304543.14,85609.37,921132.61,498036.06,97597.29
Tesla,2002,348974.29,29329.03,698208.95,398922.12,35180.33
Tesla,2002,295767.01,87548.38,712743.24,341842.76,82852.48
Tesla,2002,304301.02,75434.24,1037918.54,526040.34,96269.96
Tesla,2002,344433.27,58644.17,980964.0,507641.11,63298.27
Tesla,2002,297113.61,66573.02,477060.26,338017.46,80718.02
Tesla,2003,296345.71,38796.3,729787.1,436654.57,36611.17
Tesla,2003,317465.09,39507.5,511430.36,154075.44,33604.12
Tesla,2003,329335.63,95625.18,775233.8,431295.1,83521.33
Tesla,2003,315001.71,27141.72,857569.7,657438.09,24369.17
Tesla,2003,327690.39,18309.9,737629.26,262134.45,17874.81
Tesla,2003,292569.97,41932.96,683164.22,307625.82,47313.41
Tesla,2003,336858.62,50578.93,634872.83,276399.11,62060.37
Tesla,2003,316226.32,51782.93,568977.62,298635.67,48636.91
Tesla,2003,338303.25,91686.11,564223.88,315021.28,83666.25
Tesla,2003,306667.42,82558.55,783544.18,365999.48,74628.32
Tesla,2003,329815.41,67984.69,803473.53,328413.52,65749.57
Tesla,2003,339294.44,61080.63,780851.74,437832.18,72655.06
Tesla,2003,302468.13,28636.63,807551.26,510858.59,33114.23
Tesla,2003,334668.04,47788.43,552439.8,430446.89,48625.01
Tesla,2003,319293.59,69151.43,827937.03,333351.26,81430.76
Tesla,2003,330019.06,62124.07,817497.59,291821.37,52306.97
Tesla,2003,302435.8,38624.54,1030493.4,712907.05,43644.27
Tesla,2003,313017.99,28748.16,1082076.07,527534.1,24535.49
Tesla,2003,311600.81,83664.66,1020362.39,311703.32,104007.55
Tesla,2003,298390.26,17826.76,953530.12,697920.52,19575.84
Tesla,2004,317751.84,80480.21,976330.37,727417.61,86626.78
Tesla,2004,341218.04,102036.72,591361.31,428602.05,107129.49
Tesla,2004,306599.95,62321.98,494218.01,273416.5,76995.4
Tesla,2004,296209.72,46385.69,1000881.31,514735.16,45420.12
Tesla,2004,309761.12,55714.62,856174.37,599618.64,57166.05
Tesla,2004,332256.42,60945.85,723309.28,454943.75,70627.78
Tesla,2004,316774.03,20322.24,582790.0,257971.33,19129.58
Tesla,2004,323659.19,17667.64,974655.49,421705.4,16872.79
Tesla,2004,314975.38,32751.58,1029636.45,352840.34,33478.38
Tesla,2004,334162.62,68156.13,696615.12,355538.5,78607.68
Tesla,2004,341553.06,93341.22,746247.53,596325.61,74836.54
Tesla,2004,285119.64,72979.26,541420.92,178877.15,67036.85
Tesla,2004,308899.58,71862.88,849063.33,355596.73,75573.54
Tesla,2004,338745.4,85957.3,727076.21,575213.46,99221.39
Tesla,2004,287197.61,16884.4,527529.13,350241.32,15058.68
Tesla,2004,313995.28,23020.57,1049300.75,495249.29,28869.32
Tesla,2004,339859.09,17513.67,825269.76,257754.88,21968.21
Tesla,2004,314408.3,21611.17,540956.29,266017.7,27448.72
Tesla,2004,324822.22,86696.58,725299.85,233261.4,111592.27
Tesla,2004,284495.6,81625.46,636517.61,194166.64,93426.76
Tesla,2005,326062.7,95016.77,594045.16,232048.24,102881.25
Tesla,2005,306532.9,71990.63,570795.14,444936.84,80584.12
Tesla,2005,318467.05,58921.64,741567.61,584793.88,64287.08
Tesla,2005,319595.16,92146.67,911072.89,523383.44,73879.09
Tesla,2005,272547.9,27312.79,510214.27,218055.07,26014.54
Tesla,2005,290758.23,45106.61,493629.75,158544.48,51284.96
Tesla,2005,300844.7,48446.84,833002.84,594630.5,49117.66
Tesla,2005,306749.95,88464.56,975234.48,500295.68,99288.94
Tesla,2005,280346.0,53302.34,970741.92,542797.68,67364.52
Tesla,2005,293447.82,87949.6,780113.44,250521.34,96162.1
Tesla,2005,285893.77,16616.24,898194.33,393287.7,19910.81
Tesla,2005,286670.15,28260.4,988401.73,475245.95,31105.88
Tesla,2005,304978.23,57981.96,1015391.93,647028.59,58090.19
Tesla,2005,319339.51,30422.11,826601.85,640843.91,33850.65
Tesla,2005,316755.61,67592.54,1006884.26,777560.27,63297.76
Tesla,2005,279924.39,47866.42,812823.4,336180.2,38391.3
Tesla,2005,289783.53,84679.05,837455.53,419282.77,75896.82
Tesla,2005,290532.01,26862.55,497568.5,374853.77,34889.75
Tesla,2005,279608.79,17791.69,603804.61,320517.35,16055.41
Tesla,2005,287421.63,28804.73,876210.92,575047.57,32188.59
Tesla,2006,295309.51,81877.58,1015588.62,392849.64,74631.94
Tesla,2006,303266.1,22081.61,719619.15,425219.81,23429.4
Tesla,2006,292072.61,54212.02,998187.9,402278.41,61119.48
Tesla,2006,275545.18,18352.44,717424.99,252870.49,14887.01
Tesla,2006,282909.86,54095.84,822328.97,329950.69,61351.7
Tesla,2006,283540.08,57661.95,658924.28,413079.47,74817.9
Tesla,2006,326960.33,16698.01,1069447.19,356388.35,21315.4
Tesla,2006,289251.11,42088.56,486889.57,173399.09,48964.57
Tesla,2006,327334.85,66346.56,959647.6,653505.5,61795.66
Tesla,2006,275650.55,13911.58,606789.15,255295.68,11562.74
Tesla,2006,283370.61,22988.36,943555.22,349241.5,24570.52
Tesla,2006,307144.85,57089.74,521566.62,239607.28,47135.3
Tesla,2006,295795.37,28736.44,775949.66,501577.12,30634.77
Tesla,2006,298012.36,43758.15,948687.63,388662.17,51070.54
Tesla,2006,316593.91,49008.74,663137.99,354958.36,41491.14
Tesla,2006,275690.81,21476.53,516724.54,285277.63,26299.48
Tesla,2006,286596.29,81333.31,977240.57,761712.41,99127.52
Tesla,2006,293964.79,20039.87,775372.54,449204.89,24548.59
Tesla,2006,330304.43,58476.87,723501.48,284300.52,46921.84
Tesla,2006,302316.61,57101.46,952260.12,525922.3,71847.01
Tesla,2007,325176.79,84573.3,584213.75,425113.69,96208.21
Tesla,2007,297493.63,28988.04,997496.52,315316.31,29894.43
Tesla,2007,306154.54,66211.85,973344.49,467389.38,67102.46
Tesla,2007,346570.79,85249.18,1141745.67,593001.14,78176.75
Tesla,2007,312103.41,71478.85,536462.32,233486.94,58849.82
Tesla,2007,313341.96,80485.46,485469.28,309565.19,101914.55
Tesla,2007,301526.22,67363.58,1040326.92,812639.96,61803.7
Tesla,2007,293267.13,25534.95,851668.66,564553.64,29036.26
Tesla,2007,307521.19,28428.56,818474.48,443482.39,33102.7
Tesla,2007,313886.88,42267.98,655068.46,265784.31,39430.67
Tesla,2007,292934.54,40048.33,460826.94,181200.34,46992.12
Tesla,2007,306879.71,66611.08,900313.99,531718.85,85218.81
Tesla,2007,288497.1,67699.64,985960.0,720870.71,59842.85
Tesla,2007,306961.42,28582.09,829599.07,544294.96,27396.98
Tesla,2007,319821.14,71233.81,749238.47,544702.18,84467.27
Tesla,2007,291110.67,59759.58,573677.57,332021.13,76399.3
Tesla,2007,340351.79,51437.06,708962.21,295781.07,54845.15
Tesla,2007,294108.62,55092.06,441947.4,204146.47,50131.96
Tesla,2007,345923.89,80188.82,760792.76,263555.76,84871.87
Tesla,2007,300106.55,55251.83,951555.24,578446.89,61710.45
Tesla,2008,317574.57,89497.72,1068259.03,594338.3,85280.57
Tesla,2008,312686.23,30217.83,866981.56,476879.89,25735.03
Tesla,2008,296964.3,50456.61,972610.93,567222.18,57559.26
Tesla,2008,305450.16,58906.93,731479.71,460513.99,48615.17
Tesla,2008,314709.74,39023.43,677371.85,528660.76,34783.43
Tesla,2008,303782.57,53913.25,980018.93,498177.97,63182.69
Tesla,2008,336501.91,42905.37,769075.25,367831.86,52191.29
Tesla,2008,287762.98,36576.19,822661.72,479382.88,37239.85
Tesla,2008,317509.62,31559.23,749777.77,413016.2,39467.8
Tesla,2008,300756.89,80289.19,838655.41,260126.1,93321.39
Tesla,2008,287235.09,85982.47,932156.39,418232.35,79852.4
Tesla,2008,307995.81,42824.27,691350.7,317425.56,47559.21
Tesla,2008,294960.54,77130.8,921694.16,496094.14,94590.51
Tesla,2008,299935.19,16313.88,821347.28,434455.51,17677.44
Tesla,2008,339080.75,99174.81,938882.81,640344.17,83495.69
Tesla,2008,294747.58,68764.96,696409.22,364209.93,65622.67
Tesla,2008,321555.54,30962.99,885510.13,342603.36,25758.51
Tesla,2008,304929.72,32866.88,999554.52,327330.84,29195.87
Tesla,2008,318036.09,54150.99,506219.33,153701.46,70073.22
Tesla,2008,324645.34,45889.12,792415.29,343333.78,44624.27
Tesla,2009,350554.93,94896.25,654927.76,471666.37,81684.64
Tesla,2009,322372.32,19114.69,574346.17,435728.63,19682.76
Tesla,2009,313455.85,90880.79,1021234.32,691724.14,115122.0
